,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_transform,param_transform__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_brier_score_loss,split1_test_brier_score_loss,split2_test_brier_score_loss,split3_test_brier_score_loss,split4_test_brier_score_loss,mean_test_brier_score_loss,std_test_brier_score_loss,rank_test_brier_score_loss,split0_train_brier_score_loss,split1_train_brier_score_loss,split2_train_brier_score_loss,split3_train_brier_score_loss,split4_train_brier_score_loss,mean_train_brier_score_loss,std_train_brier_score_loss,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_train_neg_log_loss,split1_train_neg_log_loss,split2_train_neg_log_loss,split3_train_neg_log_loss,split4_train_neg_log_loss,mean_train_neg_log_loss,std_train_neg_log_loss
0,0.9046951293945312,0.07079479610019636,0.10944118499755859,0.022980309898224794,,,{},0.8943396226415095,0.9169811320754717,0.9507575757575758,0.9201520912547528,0.8859315589353612,0.9136363636363637,0.022671266450564387,1,0.9421800947867298,0.9393364928909953,0.9327651515151515,0.9309366130558183,0.9422894985808893,0.9375015701659167,0.004768901677204387,0.9013157894736842,0.8809523809523809,0.930379746835443,0.8902439024390244,0.8520710059171598,0.8910228327463188,0.025570346899562946,2,0.9253968253968254,0.9264,0.9060092449922958,0.9107981220657277,0.9241706161137441,0.9185549617137185,0.00845523350465015,0.9133333333333333,0.9866666666666667,0.9865771812080537,0.9798657718120806,0.9664429530201343,0.9665420988407565,0.027664747729423855,2,0.9765494137353434,0.9698492462311558,0.9832775919732442,0.9732441471571907,0.9782608695652174,0.9762362537324304,0.004550256020451463,0.8914492753623189,0.9063768115942029,0.9454625036475051,0.9109855174849877,0.8735723537030495,0.9055793440370252,0.023838636118018,1,0.9369646631995494,0.9347062825042242,0.92504490952374,0.9245305703106215,0.9368428530832623,0.9316178557242795,0.005636675684193581,0.9722170253536818,0.9916185892266784,0.9716111928972117,0.9715410957909816,0.9654918984301629,0.9745162653551669,0.008913946301421033,1,0.9888001630057519,0.9851430410205664,0.9852688402088505,0.9846025092713393,0.9882704894149836,0.9864170085842983,0.0017520563869213792,-0.0699598457798885,-0.05401921783686389,-0.045235679157453,-0.057905113124462525,-0.0720174818033531,-0.05982296486516855,0.010015515375096679,7,-0.04239546270925687,-0.0449750702565385,-0.04598404417663497,-0.048174119977019085,-0.041142099337041715,-0.044534159291298225,0.0025149940857543416,-0.26522561382539284,-0.18669163727491583,-0.24609422820751942,-0.2391491818300079,-0.24656175125177424,-0.23671888120369367,0.026526263780789757,7,-0.1647205627110257,-0.17349918990389773,-0.175860381701765,-0.18585625137985273,-0.16066374479046241,-0.1721200260974007,0.008838265414124346
1,3.2774213790893554,0.061759288909895564,1.4409525394439697,0.071125497054342,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",2,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 2}",0.7811320754716982,0.7584905660377359,0.7272727272727273,0.7718631178707225,0.6768060836501901,0.7431818181818182,0.037795694937997164,13,0.8407582938388626,0.7611374407582938,0.7888257575757576,0.8003784295175024,0.7369914853358562,0.7856182814052545,0.035305658757811116,0.8108108108108109,0.7721518987341772,0.7175141242937854,0.8068965517241379,0.8809523809523809,0.7975856940431103,0.053378634587491806,12,0.8783068783068783,0.8031634446397188,0.7811094452773614,0.8511796733212341,0.925531914893617,0.8478582712877619,0.051815784457532384,0.8,0.8133333333333334,0.8523489932885906,0.785234899328859,0.4966442953020134,0.7497634058707884,0.12821355541705448,19,0.8341708542713567,0.7654941373534339,0.8712374581939799,0.7842809364548495,0.5819397993311036,0.7674246371209448,0.09992461761702388,0.7782608695652173,0.750144927536232,0.7087831922964691,0.7698104321205699,0.7044624985281996,0.7423333937566502,0.03053994109850596,12,0.8417579162186478,0.7604763263186383,0.7762300828087804,0.8028158494910413,0.760468810340933,0.7883497970356081,0.030863768824080814,0.8874023219246367,0.8822905171810065,0.797737987966453,0.8586605982447197,0.844991745425782,0.8542666648268795,0.0322206918699796,12,0.9364328969525709,0.8803153996928688,0.902370177189477,0.8987451262894723,0.8863915700228999,0.9008510340294578,0.019512047506052326,-0.14624885063528167,-0.1722433030500732,-0.1756162614998213,-0.1621839513369184,-0.18940553030775026,-0.16911450563266647,0.01438704046237848,18,-0.11633519834425386,-0.1692141251952538,-0.14219396375021856,-0.14743795749860794,-0.16829573265654582,-0.148695395488976,0.019474206582247876,-0.44048161095990124,-0.5031477409076747,-0.6478838680258611,-0.5499556430657879,-0.597246273172088,-0.5475888055865881,0.07213750586962331,19,-0.36708023123973144,-0.5032903487787125,-0.43406590192405314,-0.45196528573822586,-0.49516098477430376,-0.4503125504910053,0.049014963552935054
2,2.6702027320861816,0.35665155024693634,1.3960300445556642,0.12479513162071958,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",4,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 4}",0.8301886792452831,0.8150943396226416,0.8484848484848485,0.8555133079847909,0.7718631178707225,0.8242424242424242,0.029713818100133377,9,0.8729857819905213,0.8483412322274881,0.8494318181818182,0.8656575212866604,0.8429517502365185,0.8558736207846014,0.011434677142635465,0.8776978417266187,0.8389261744966443,0.8427672955974843,0.84472049689441,0.856,0.8520344098637351,0.014060011430319565,9,0.8957264957264958,0.8936936936936937,0.8403100775193798,0.8596214511041009,0.9,0.8778703436087341,0.02367588619126256,0.8133333333333334,0.8333333333333334,0.8993288590604027,0.912751677852349,0.7181208053691275,0.8353855670801981,0.06963173857444167,16,0.8777219430485762,0.830820770519263,0.9063545150501672,0.9113712374581939,0.8127090301003345,0.8677954992353069,0.03971354074982872,0.8327536231884058,0.8123188405797102,0.8409687773562884,0.846726716119157,0.7801130342635111,0.8225900109630702,0.024187595159602716,9,0.872267085061406,0.8509999049102865,0.840731842677922,0.8587357276615588,0.8475309856384026,0.8540531091899153,0.010798075071753468,0.9410824693652028,0.9089683051833527,0.9226513736269494,0.938431064288238,0.8908772945704662,0.920417815358122,0.01874997088407734,9,0.9642855000349375,0.9360157757369922,0.9419200547383707,0.9494550129082442,0.9380893221095593,0.9459531331056208,0.01024885511023667,-0.10909998111514004,-0.13566117558321147,-0.12007165583306224,-0.10279562649039821,-0.1567664362191858,-0.12486776224061527,0.019434563552701067,15,-0.08914816064553245,-0.11855283290626845,-0.10855009713677868,-0.09681104818383048,-0.11475154925446172,-0.10556273762537435,0.011028431954909297,-0.38810725407511404,-0.5096260926240965,-0.43271504385080556,-0.37977886305935804,-0.45871254276627094,-0.4338328395333666,0.04773634952750928,15,-0.291448159417805,-0.3753046437374581,-0.3412612150607184,-0.32673894827103606,-0.36026262048159335,-0.33900311739372213,0.02893700110192121
3,2.538137435913086,0.2607167624857399,1.461470937728882,0.05661069779368566,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",6,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 6}",0.8566037735849057,0.8264150943396227,0.9015151515151515,0.8745247148288974,0.8288973384030418,0.8575757575757575,0.028325956234480008,8,0.8919431279620853,0.8843601895734597,0.8996212121212122,0.8732261116367077,0.8675496688741722,0.8833400620335274,0.01176229365815104,0.8943661971830986,0.8376623376623377,0.9300699300699301,0.8717948717948718,0.8466666666666667,0.8761222787029445,0.033502902823894405,5,0.9128205128205128,0.9130434782608695,0.9046052631578947,0.8647798742138365,0.8754098360655738,0.8941317929037375,0.02014279262152185,0.8466666666666667,0.86,0.8926174496644296,0.912751677852349,0.8523489932885906,0.8728326893091994,0.025493036821834937,12,0.8944723618090452,0.8793969849246231,0.919732441471572,0.919732441471572,0.8929765886287625,0.9012621636611149,0.01596959942375992,0.8581159420289854,0.821304347826087,0.9028304639626495,0.8686565406805604,0.8252973036618392,0.8552299093634732,0.030005451362348886,8,0.8915593250093261,0.8851133396238836,0.8965474434432096,0.866184303524457,0.8636996232904162,0.8806208069782585,0.01332839723855823,0.9365998513192545,0.9116957000906136,0.9524382034026945,0.9430968840520731,0.8983722037396533,0.9284457400842049,0.020193270931973446,8,0.9713048256460715,0.9513803957001731,0.9722421304740685,0.9550034360175299,0.9546889998867132,0.9609239575449111,0.008953996937994162,-0.10571929708731205,-0.12479134264868487,-0.09514022108572832,-0.09914586594292538,-0.13604840875867213,-0.11216547889635729,0.015676021968078914,14,-0.07891035122488138,-0.10180272888923438,-0.08183075157179563,-0.09068356727821308,-0.09806894128506655,-0.0902592680498382,0.008879868435369273,-0.39030184933776774,-0.4959790643706001,-0.3258801055917213,-0.35710241070405757,-0.48698146287431215,-0.4112809460303357,0.06865725661986079,14,-0.2621675315927106,-0.33074962558602694,-0.27103611216611956,-0.3092716458916884,-0.3226626553384654,-0.2991775141150022,0.027611298003892653
4,3.214032697677612,1.008445789399446,1.506187343597412,0.2679150289782865,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",8,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 8}",0.8528301886792453,0.8339622641509434,0.8901515151515151,0.8745247148288974,0.8555133079847909,0.8613636363636363,0.019298556258682292,7,0.8947867298578199,0.8881516587677725,0.9015151515151515,0.8789025543992431,0.8949858088930936,0.891668380686616,0.007655350822297221,0.8775510204081632,0.8533333333333334,0.9285714285714286,0.881578947368421,0.87248322147651,0.8826860312807353,0.02490665113595889,4,0.911864406779661,0.9165217391304348,0.9102990033222591,0.8839869281045751,0.9011532125205931,0.9047650579715046,0.011524070156381457,0.86,0.8533333333333334,0.87248322147651,0.8993288590604027,0.87248322147651,0.8714814249881365,0.015731934294505635,13,0.9011725293132329,0.8827470686767169,0.9163879598662207,0.9046822742474916,0.9147157190635451,0.9039411102334414,0.012069946339055495,0.8517391304347826,0.8310144927536232,0.8927633498686898,0.8707170611091487,0.8529082774049217,0.8597974988935319,0.020734497536314348,7,0.8938177057046514,0.8889717876134676,0.8992420148676081,0.8749990891934626,0.8919983824075896,0.8898057959573558,0.008122551539928738,0.9337221090858325,0.9123378022459612,0.9579717775476327,0.9491620794024629,0.9341424015017756,0.9374390183737236,0.015592663257811824,6,0.9744065068250682,0.9532111680967048,0.9742374933758716,0.9699904568876162,0.9663646448769541,0.9676420540124429,0.007805829625702837,-0.10139605935168523,-0.12258281760302107,-0.09092557708154717,-0.0992612286141125,-0.11394715090641319,-0.105630726179109,0.01124296616323534,12,-0.07583131482294013,-0.09627216114472267,-0.07636768206637053,-0.08791147600028262,-0.08201013513531996,-0.08367855383392717,0.0076723947006918395,-0.4327577762205838,-0.48426361687166686,-0.3157602269679982,-0.33848047292612365,-0.37833783759229694,-0.3900716551176838,0.061718160079480715,13,-0.25248470434742165,-0.3187200655556199,-0.2533615722458113,-0.30077150095901295,-0.2786635570219918,-0.2808002800259715,0.026061388666068153
5,17.460112142562867,1.176256166330595,1.2904344081878663,0.03504488808384281,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",10,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 10}",0.8679245283018868,0.8339622641509434,0.8939393939393939,0.8745247148288974,0.8593155893536122,0.865909090909091,0.019654507385755176,5,0.9071090047393365,0.8928909952606635,0.9100378787878788,0.8940397350993378,0.8902554399243141,0.8988666107623061,0.008073329675692442,0.896551724137931,0.8581081081081081,0.9230769230769231,0.8766233766233766,0.8835616438356164,0.8875801694077449,0.021672054366474448,3,0.9207419898819561,0.9336917562724014,0.9212730318257957,0.900990099009901,0.9057239057239057,0.916484156542792,0.011772958644220184,0.8666666666666667,0.8466666666666667,0.8859060402684564,0.9060402684563759,0.8657718120805369,0.8741659887465256,0.02017758887753078,11,0.914572864321608,0.8726968174204355,0.919732441471572,0.9130434782608695,0.8996655518394648,0.90394223066279,0.016969028656105795,0.8681159420289855,0.8320289855072465,0.8951269331777065,0.8696868008948546,0.8583245025314965,0.864635521937232,0.020367600124578833,4,0.9059763884926817,0.895955395609781,0.9085561770676638,0.8911622620062518,0.888830597270495,0.8980961640893745,0.007874292659142587,0.9384577888530024,0.9263202623599285,0.9419334214918261,0.9505999756240628,0.9296252132595797,0.9373756299406568,0.008702820066974705,7,0.9800736964457049,0.9611631280905696,0.976044401276843,0.9699836706629633,0.9657134280780969,0.9705956649108355,0.006822101348972776,-0.09502614872150655,-0.12224723558918334,-0.09820348662955701,-0.09947655371692711,-0.11645230590596115,-0.10628216469193597,0.010931355752174838,13,-0.06771133113873858,-0.08853938396524803,-0.07675131933898878,-0.08207729026957739,-0.08342751352380014,-0.07970136764727058,0.007072530867155404,-0.3758035733823034,-0.4792076372656457,-0.357458110697749,-0.3455076907401399,-0.3806727178379888,-0.3878275450772425,0.04750697015787448,12,-0.22983993810308112,-0.29314420695891213,-0.25796971889268105,-0.28681369111653987,-0.28333604108670757,-0.27022071923158436,0.02346707977902336
6,16.758230638504028,1.4125186393582287,1.2304893493652345,0.028732412109051697,"Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0)",12,"{'transform': Isomap(eigen_solver='auto', max_iter=None, n_components=2, n_jobs=-1,
    n_neighbors=5, neighbors_algorithm='auto', path_method='auto', tol=0), 'transform__n_components': 12}",0.8754716981132076,0.8264150943396227,0.8825757575757576,0.8973384030418251,0.8365019011406845,0.8636363636363636,0.027404351030886846,6,0.9137440758293839,0.8928909952606635,0.9081439393939394,0.8949858088930936,0.8959318826868495,0.901139340412786,0.008257875340413152,0.903448275862069,0.8466666666666667,0.9097222222222222,0.9013157894736842,0.9015151515151515,0.892493684785489,0.02316878934503814,1,0.931740614334471,0.9306049822064056,0.9181969949916527,0.9065108514190318,0.9280701754385965,0.9230247236780315,0.009538328931380293,0.8733333333333333,0.8466666666666667,0.8791946308724832,0.9194630872483222,0.7986577181208053,0.8634645108806183,0.039840706829752895,14,0.914572864321608,0.8760469011725294,0.919732441471572,0.9080267558528428,0.8846153846153846,0.9005988694867874,0.017174460929800676,0.8757971014492754,0.8233333333333334,0.8830755763058068,0.8939420699399505,0.8423113152007535,0.863663755798583,0.026551090426672128,6,0.9136183098900617,0.8954470313722909,0.9063727709541266,0.8930111992771839,0.8976453829395006,0.9012189388866327,0.0076649669825579496,0.9360606921940571,0.9396965859835197,0.9309048252389249,0.9572050148704401,0.9362905938328288,0.940018104294768,0.009022070182322619,5,0.9819294888788677,0.9644151026162637,0.9765050163720013,0.976243936485821,0.9685616186627981,0.9735310326031504,0.006237527541991609,-0.09547047446343453,-0.1222287857310544,-0.09887176001664158,-0.08908468131490983,-0.11959944688248422,-0.10505785932715724,0.013351585982227347,11,-0.06533173082663352,-0.08715698557431749,-0.07276713594095065,-0.07612355869166418,-0.08289454497206528,-0.07685479120112622,0.00765033831173139,-0.3521437171846977,-0.4040820229305315,-0.48634448142541253,-0.2963272176086779,-0.3995975626588273,-0.3877446829069686,0.06281325539582243,11,-0.22121632970871083,-0.2875793348308433,-0.2447414107127503,-0.262789651025831,-0.28237659623967304,-0.2597406645035617,0.02451846355558549
7,2.316578578948975,0.2574774398056926,0.12687835693359376,0.005787551418158748,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",2,"{'transform': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'transform__n_components': 2}",0.6415094339622641,0.6679245283018868,0.6931818181818182,0.6311787072243346,0.6730038022813688,0.6613636363636364,0.02233359115430462,16,0.7232227488151659,0.671090047393365,0.6609848484848485,0.6707663197729423,0.6660359508041628,0.6784199830540969,0.022702169545962738,0.6368159203980099,0.6722222222222223,0.6888888888888889,0.634020618556701,0.6863905325443787,0.6636590206065244,0.023762599413675665,15,0.7232796486090776,0.6693766937669376,0.6621621621621622,0.6740947075208914,0.6653171390013495,0.6788460702120837,0.0225741985211788,0.8533333333333334,0.8066666666666666,0.8322147651006712,0.825503355704698,0.7785234899328859,0.819290726052471,0.025236532961146967,17,0.8274706867671692,0.8274706867671692,0.8193979933110368,0.8093645484949833,0.8244147157190636,0.8216237262118844,0.006803011732163576,0.6092753623188406,0.6468115942028986,0.6726291216807704,0.6013481690804192,0.6568056046155657,0.6373724046091124,0.027546159843845865,15,0.7074034656543269,0.6473597975320562,0.6367732324633787,0.6497803134631779,0.6420548524129087,0.6566743323051696,0.025758555826843273,0.7362510661173236,0.8234858449424287,0.7760792706666997,0.7700959702869321,0.812457664603085,0.7836566779264527,0.03135329049391953,13,0.8395236007586977,0.8139425323584293,0.8154487205528281,0.8059622572513443,0.816673475655582,0.8183101173153762,0.011246541812241065,-0.23451634076612576,-0.21359706188287814,-0.20853715936749845,-0.2237872876944732,-0.2157084989170599,-0.21923579822260517,0.009097124684212936,23,-0.19157077731718578,-0.21186098578908252,-0.21091087340079462,-0.208530785743041,-0.21898153540145845,-0.20837099153031247,0.009093815842440742,-0.6636765900638263,-0.6132969342792683,-0.7732822660690207,-0.6361630389130293,-0.6212152681383161,-0.6615416643542769,0.058461270912293084,24,-0.5623484936600354,-0.6106713077904138,-0.6056675512484556,-0.6031263810079485,-0.6281206873361799,-0.6019868842086067,0.02165383405752436
8,1.312459897994995,0.11423111785873355,0.13449473381042482,0.032865143440423225,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",4,"{'transform': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'transform__n_components': 4}",0.6566037735849056,0.7924528301886793,0.7689393939393939,0.7718631178707225,0.779467680608365,0.7537878787878788,0.04938252030665648,11,0.8066350710900474,0.7687203791469195,0.7433712121212122,0.783349101229896,0.783349101229896,0.7770849729635941,0.02077628939445954,0.6666666666666666,0.8625954198473282,0.8548387096774194,0.7763975155279503,0.8321167883211679,0.7984629804495194,0.07260325895260869,11,0.8382099827882961,0.8048359240069085,0.8224852071005917,0.8111298482293423,0.8132427843803056,0.8179807493010888,0.011590354754254946,0.7866666666666666,0.7533333333333333,0.7114093959731543,0.8389261744966443,0.7651006711409396,0.7710387431360585,0.04181353462069543,18,0.8157453936348409,0.7805695142378559,0.697324414715719,0.8043478260869565,0.8010033444816054,0.7797980986313956,0.04277163361022279,0.6368115942028986,0.7984057971014493,0.7774438284213598,0.761568350406217,0.7816731425880137,0.7510987061033134,0.0584670445055353,11,0.8052526094811758,0.7669223117040809,0.7504089322486892,0.7801695557450034,0.7806759641798005,0.77668587467175,0.01805502728163517,0.8281881127129505,0.8979510148886335,0.9045930987895924,0.8449579549758148,0.854012445271195,0.8659611076968452,0.030111646039688057,11,0.8961681615432051,0.8886794306391215,0.8826457491189488,0.8924041152991268,0.8857165729314083,0.8891228059063622,0.004778185779462365,-0.1972554984769443,-0.15078743529662159,-0.1451096760441585,-0.15965604069293693,-0.16190994822304844,-0.1629637780383007,0.018220736858693305,17,-0.137585177832723,-0.1520335301751652,-0.15540872377671094,-0.14559786729858687,-0.14515587641179883,-0.14715623509899695,0.0061632241385319066,-0.5638043487617759,-0.4669677202793538,-0.4511615174060095,-0.5063622576679105,-0.5153737314608914,-0.5007407606302733,0.03959776515806972,17,-0.43412232001388407,-0.46486665641963537,-0.47238844237535654,-0.4487173221789457,-0.44979011654438866,-0.45397697150644206,0.013393792207421734
9,0.8477015972137452,0.07215756742456046,0.11112618446350098,0.011765700214759655,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",6,"{'transform': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'transform__n_components': 6}",0.7132075471698113,0.8188679245283019,0.8371212121212122,0.8593155893536122,0.7984790874524715,0.8053030303030303,0.050325939628569225,10,0.8417061611374408,0.8398104265402844,0.8068181818181818,0.8495742667928098,0.8410596026490066,0.8357937277875447,0.014888288649419025,0.7176470588235294,0.7931034482758621,0.9140625,0.8373493975903614,0.8116883116883117,0.814665380243659,0.06374342096611597,10,0.849025974025974,0.8203592814371258,0.8803088803088803,0.8523274478330658,0.8478964401294499,0.849983604746899,0.019015729187294595,0.8133333333333334,0.92,0.785234899328859,0.9328859060402684,0.8389261744966443,0.8580469120737577,0.05848943059791086,15,0.8760469011725294,0.9179229480737019,0.7625418060200669,0.8879598662207357,0.8762541806020067,0.8641451404178081,0.05304849118556965,0.6979710144927536,0.8034782608695652,0.8447913627079078,0.8480219003885553,0.7922701047921819,0.7972013447639665,0.05437919813070478,10,0.8364950663067887,0.8279571072246239,0.8135853134903828,0.8437620681866206,0.8357305761397833,0.8315060262696399,0.010263475809618271,0.8742173668708517,0.9194475452240259,0.9296144337892097,0.9428612484793842,0.8986044694336537,0.9129128000277444,0.024175535209278114,10,0.9417829224020606,0.935720586872133,0.941019113149189,0.9404650904721079,0.9466999532642981,0.9411375332319578,0.0034976150229424512,-0.16130862451645805,-0.13240078725993892,-0.11475730632518581,-0.11770679528970558,-0.13449470869019128,-0.13216508980099023,0.016548755502764516,16,-0.11040420741712809,-0.11317205175411169,-0.11825733909765772,-0.11265321302002468,-0.10752320803450838,-0.1124020038646861,0.003542170799965707,-0.4707689697924115,-0.3966676549732176,-0.4129316509746985,-0.37726714848493687,-0.5185417147208069,-0.43521393366918387,0.05199850313304471,16,-0.35067346620351675,-0.35334743500797366,-0.3643083271078538,-0.35427184322512173,-0.3384054071877688,-0.352201295746447,0.008304719317232416
